Accuracy,F1 Score,Train Accuracy,Number of Annotations,damping,preference
0.6455825864276569,0.6023332646980097,0.597752808988764,445,0.75,-300
0.6431322207958922,0.6033641725628103,0.5956043956043956,455,0.75,-300
0.6431322207958922,0.6033641725628103,0.5956043956043956,455,0.75,-300
0.6414414414414414,0.6007890115135094,0.5935483870967742,465,0.75,-300
0.6414414414414414,0.6007890115135094,0.5935483870967742,465,0.75,-300
0.6477419354838709,0.6065950088834609,0.5852631578947368,475,0.75,-300
0.6477419354838709,0.6065950088834609,0.5852631578947368,475,0.75,-300
0.6473479948253558,0.6114277730278733,0.5938144329896907,485,0.75,-300
0.6473479948253558,0.6114277730278733,0.5938144329896907,485,0.75,-300
0.6466926070038911,0.6145104959301732,0.5838383838383838,495,0.75,-300
0.6466926070038911,0.6145104959301732,0.5838383838383838,495,0.75,-300
0.6455136540962289,0.6171244456034779,0.598019801980198,505,0.75,-300
0.6455136540962289,0.6171244456034779,0.598019801980198,505,0.75,-300
