Activity,Start time,Duration,Day of activity,Weekend or weekday
3.836925900665783679e-02,1.269038311057219870e+00,5.769117407599220204e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-9.251156213152639252e-02,1.454501042779143161e+00,-2.613272501772611611e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
1.216296649250315998e+00,1.464647939955418421e+00,-2.664124573629857440e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-7.469156678224475598e-01,1.468629187805831959e+00,2.596231110317011037e+00,-4.988847527568825158e-02,-6.146531602966721630e-01
3.836925900665783679e-02,-9.659919534267542574e-01,-6.185589734367703124e-02,-4.988847527568825158e-02,-6.146531602966721630e-01
-7.469156678224475598e-01,-1.016867368435579566e+00,-2.037495817195407455e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-9.251156213152639252e-02,-7.808815445234517094e-01,-2.614912891187361477e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
1.085415828112131775e+00,-7.863425482120722787e-01,-2.682168857192105960e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
1.216296649250315998e+00,-7.902180992168996720e-01,-2.639518732408609458e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-7.469156678224475598e-01,-7.947278312952443802e-01,2.553416946592039771e+00,-4.988847527568825158e-02,-6.146531602966721630e-01
3.836925900665783679e-02,-1.366240383936860314e-01,-1.105754629617481805e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
2.525104860632157777e+00,-1.747101350865809810e-01,-2.531253031035117784e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-7.469156678224475598e-01,-1.817565914589944764e-01,-2.742863265537851536e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-8.777964889606317822e-01,-1.840466897800288604e-01,-2.408223824928877876e-01,-4.988847527568825158e-02,-6.146531602966721630e-01
-1.139558131237000227e+00,-1.952505554121663212e-01,4.787627329481361826e+00,-4.988847527568825158e-02,-6.146531602966721630e-01
-9.251156213152639252e-02,8.945896194271667490e-01,-2.670686131288856902e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,8.984299381501321680e-01,-2.672326520703606767e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-1.008677310098816005e+00,9.046308197578559751e-01,-2.244184883453891055e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,9.177019963286828785e-01,-2.636237953579109727e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-6.160348466842633375e-01,9.222821929707517574e-01,-2.669045741874107036e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-8.777964889606317822e-01,9.263339053848895777e-01,-2.532893420449867650e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-6.160348466842633375e-01,9.333098971935789301e-01,-2.632957174749609996e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-4.851540255460790596e-01,9.382071843724062443e-01,-1.284557075825217276e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-2.233923832697106149e-01,9.732633048251633223e-01,-2.096549836126402888e-01,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,9.919364142120592476e-01,-8.695385538935003489e-02,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,1.035483514593574350e+00,6.100926982108816066e-02,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,1.109788397040675001e+00,-2.703493919583854210e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-9.251156213152639252e-02,1.113100231535709028e+00,-2.685449636021605690e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,1.116729156567502157e+00,-2.710055477242853672e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.216296649250315998e+00,1.121802605155639787e+00,-2.444312392053374916e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,1.130504978775570546e+00,1.121894195612841150e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-1.008677310098816005e+00,1.216542211082739078e+00,-2.268790724675139314e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-8.777964889606317822e-01,1.230740820673152491e+00,-2.595228218210363091e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,1.236201824361772950e+00,-2.573903155818614841e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-1.008677310098816005e+00,1.242191312278324578e+00,-2.642799511238109189e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.216296649250315998e+00,1.248075103349289616e+00,-2.705134308998604631e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,1.251175544153151353e+00,5.736309619304224006e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.085415828112131775e+00,1.437871405740247077e+00,-2.130998013836150062e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.085415828112131775e+00,1.455663708080591201e+00,-2.496804853325370888e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,1.463344345526522039e+00,-2.505006800399120492e-01,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,1.470743124717555972e+00,2.480136631025732785e-01,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,-1.479150138747767018e+00,-1.911185832259667816e-01,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,-1.500641830683627997e+00,-5.135740508927790632e-02,4.802214382652577607e-01,-6.146531602966721630e-01
-9.251156213152639252e-02,-1.298796087895843554e+00,-2.719897813731353420e-01,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,-1.303305819974188040e+00,8.864532233232226277e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-2.233923832697106149e-01,-1.048858280366336881e+00,4.251796070742689879e-03,4.802214382652577607e-01,-6.146531602966721630e-01
-9.251156213152639252e-02,-1.111501277517092934e+00,-2.733020929049351788e-01,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,-1.115059737985161670e+00,-1.743866111955180709e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.216296649250315998e+00,-1.141166858844953724e+00,-2.449233560297624790e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,-1.149763535619298116e+00,3.361476659476535928e-02,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,-9.650759140983404816e-01,-4.266334119110356399e-02,4.802214382652577607e-01,-6.146531602966721630e-01
-2.233923832697106149e-01,-1.018065266018890025e+00,-1.688092871853685284e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-8.777964889606317822e-01,-7.893372921703479816e-01,-2.591947439380863361e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-1.008677310098816005e+00,-7.952915478050374132e-01,-2.393460320196129087e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-8.777964889606317822e-01,-8.060726260548299882e-01,-2.467277843859873310e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,-8.142817477286916628e-01,-2.737942097293601940e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,-8.190028734982086611e-01,-2.734661318464101654e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.739819933803052887e+00,-8.215395977922776982e-01,-2.485322127422121830e-01,4.802214382652577607e-01,-6.146531602966721630e-01
1.216296649250315998e+00,-8.293611643656565446e-01,-2.736301707878852074e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,-8.317921918141393256e-01,2.392002628180652124e+00,4.802214382652577607e-01,-6.146531602966721630e-01
3.836925900665783679e-02,-1.390550658421686736e-01,8.577914998381111489e-02,4.802214382652577607e-01,-6.146531602966721630e-01
-1.008677310098816005e+00,-2.220623219091996392e-01,-2.598508997039862822e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-8.777964889606317822e-01,-2.278756484164407847e-01,-2.583745492307114033e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,-2.335832780780957019e-01,-2.565701208744865514e-01,4.802214382652577607e-01,-6.146531602966721630e-01
4.310117224212104969e-01,-2.399250888132678505e-01,-2.603430165284112419e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,-2.453860925018883365e-01,-2.624755227675860669e-01,4.802214382652577607e-01,-6.146531602966721630e-01
9.545350069739474419e-01,-2.502129151169915633e-01,-1.125439302594480190e-01,4.802214382652577607e-01,-6.146531602966721630e-01
-1.139558131237000227e+00,-3.356961394713868507e-02,4.611777584220175363e+00,4.802214382652577607e-01,-6.146531602966721630e-01
-7.469156678224475598e-01,9.457821249727507151e-01,-2.746144044367350712e-01,1.010331351806203815e+00,1.626933797130944770e+00
-1.008677310098816005e+00,9.481426878575092143e-01,-1.432192123152705721e-01,1.010331351806203815e+00,1.626933797130944770e+00
-8.777964889606317822e-01,9.801335997882665296e-01,-1.950555178213664309e-01,1.010331351806203815e+00,1.626933797130944770e+00
-8.777964889606317822e-01,1.001132039778058758e+00,-2.677247688947856363e-01,1.010331351806203815e+00,1.626933797130944770e+00
-9.251156213152639252e-02,1.005183752192196689e+00,-2.690370804265855287e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.008777444942127399e+00,-2.255667609357140391e-01,1.010331351806203815e+00,1.626933797130944770e+00
-6.160348466842633375e-01,1.022870357686954224e+00,-2.632957174749609996e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.027943806275092076e+00,-2.747784433782100577e-01,1.010331351806203815e+00,1.626933797130944770e+00
-4.851540255460790596e-01,1.030233904596126404e+00,-8.646173856492507526e-02,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,1.075401689943297212e+00,-5.447414497730261596e-02,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,1.129835565420191257e+00,-2.278633061163638229e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.142096399508190752e+00,-2.728099760805102192e-01,1.010331351806203815e+00,1.626933797130944770e+00
1.739819933803052887e+00,1.147134615814466407e+00,-2.554218482841616455e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,1.155026646951569536e+00,-3.282100470260435054e-02,1.010331351806203815e+00,1.626933797130944770e+00
-9.251156213152639252e-02,1.209601451555912144e+00,-2.749424823196850998e-01,1.010331351806203815e+00,1.626933797130944770e+00
-8.777964889606317822e-01,1.212067711286256788e+00,-2.477120180348372780e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,1.221122407724807957e+00,8.709146151561107663e-02,1.010331351806203815e+00,1.626933797130944770e+00
-1.008677310098816005e+00,1.302262352853149396e+00,-2.508287579228619668e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,1.310718100500045447e+00,8.139480111912782423e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,-1.443001817557285849e+00,5.920484146486333643e-02,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.516919144903903227e+00,-2.739582486708351250e-01,1.010331351806203815e+00,1.626933797130944770e+00
-9.251156213152639252e-02,-1.519455869197972264e+00,-2.444312392053374916e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.528651494763971774e+00,-2.568981987574365244e-01,1.010331351806203815e+00,1.626933797130944770e+00
-2.233923832697106149e-01,-1.281074250119223601e+00,-1.848851034499172652e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.302565942055084580e+00,-2.698572751339604614e-01,1.010331351806203815e+00,1.626933797130944770e+00
-9.251156213152639252e-02,-1.305842544268257077e+00,-2.690370804265855287e-01,1.010331351806203815e+00,1.626933797130944770e+00
-2.233923832697106149e-01,-1.310775063728946588e+00,-2.511117445327998299e-02,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.366582998198461407e+00,-2.583745492307114033e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.373699919134599101e+00,2.370230540237491523e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,-1.232594630277018766e+00,-8.871319247256254439e-03,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.038218131243992648e+00,-2.703493919583854210e-01,1.010331351806203815e+00,1.626933797130944770e+00
4.310117224212104969e-01,-1.041565198020889094e+00,-2.744503654952601401e-01,1.010331351806203815e+00,1.626933797130944770e+00
-2.233923832697106149e-01,-1.045440749025716265e+00,-1.345251484170962852e-01,1.010331351806203815e+00,1.626933797130944770e+00
4.310117224212104969e-01,-1.078840952230956329e+00,-2.695291972510104883e-01,1.010331351806203815e+00,1.626933797130944770e+00
-2.233923832697106149e-01,-1.082857432363232064e+00,-1.100382548643113849e-02,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,-1.142752311528746789e+00,-1.220581888649972385e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-9.272364433784801019e-01,-9.745234764374920144e-02,1.010331351806203815e+00,1.626933797130944770e+00
-2.233923832697106149e-01,-9.675069415468231515e-01,-4.643623684502829613e-02,1.010331351806203815e+00,1.626933797130944770e+00
2.786866502908526222e+00,-1.020390596621786328e+00,-2.400021877855128549e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.764070447269691977e-01,-2.726459371390352882e-01,1.010331351806203815e+00,1.626933797130944770e+00
-9.251156213152639252e-02,-7.793313241215207299e-01,-2.710055477242853672e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,-7.831716428444861489e-01,-4.085891283487870507e-02,1.010331351806203815e+00,1.626933797130944770e+00
5.618925435593947748e-01,-8.361257624831736068e-01,-1.883299212208919826e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,-8.574060607278624069e-01,-9.285925728244957822e-02,1.010331351806203815e+00,1.626933797130944770e+00
9.545350069739474419e-01,-6.455543498912506006e-01,-5.184952191370283819e-02,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-6.957251192628347569e-01,-2.660843794800357709e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-6.999177608044206966e-01,-2.244184883453891055e-01,1.010331351806203815e+00,1.626933797130944770e+00
9.545350069739474419e-01,-7.129184728115236513e-01,-1.993205302997161088e-01,1.010331351806203815e+00,1.626933797130944770e+00
5.618925435593947748e-01,-7.315563499165572692e-01,-2.347529416583132578e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.423726604482120406e-01,-2.700213140754355035e-01,1.010331351806203815e+00,1.626933797130944770e+00
5.618925435593947748e-01,-7.457197272251083753e-01,-2.567341598159615379e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.518501442691081227e-01,-2.652641847726608382e-01,1.010331351806203815e+00,1.626933797130944770e+00
5.618925435593947748e-01,-7.560780180925562588e-01,-2.518129915717119416e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.646746948669007615e-01,-1.325527939406899230e-03,1.010331351806203815e+00,1.626933797130944770e+00
8.236541858357632195e-01,-5.722712036181503148e-01,-2.421346940246876800e-01,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-5.823476362307016263e-01,-2.441031613223875463e-01,1.010331351806203815e+00,1.626933797130944770e+00
2.394224039493973777e+00,-5.925297656888389719e-01,-2.239263715209641459e-01,1.010331351806203815e+00,1.626933797130944770e+00
8.236541858357632195e-01,-6.061646587694592414e-01,-2.611632112357861746e-01,1.010331351806203815e+00,1.626933797130944770e+00
9.545350069739474419e-01,-6.114847333306314692e-01,-3.298504364407933015e-02,1.010331351806203815e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-4.120347857094673882e-01,-2.683809246606855825e-01,1.010331351806203815e+00,1.626933797130944770e+00
-8.777964889606317822e-01,-4.156989430231224913e-01,-2.683809246606855825e-01,1.010331351806203815e+00,1.626933797130944770e+00
9.545350069739474419e-01,-4.209133207387084630e-01,4.241914862467092151e-01,1.010331351806203815e+00,1.626933797130944770e+00
2.525104860632157777e+00,-3.215582858876782080e-01,-2.652641847726608382e-01,1.010331351806203815e+00,1.626933797130944770e+00
1.347177470388500220e+00,-3.257861597111262886e-01,-2.550937704012116725e-01,1.010331351806203815e+00,1.626933797130944770e+00
3.836925900665783679e-02,-3.326212223923673550e-01,-1.360014988903711364e-01,1.010331351806203815e+00,1.626933797130944770e+00
9.545350069739474419e-01,-3.652110831147797332e-01,6.225145664899685016e-01,1.010331351806203815e+00,1.626933797130944770e+00
-1.139558131237000227e+00,-5.277120756196546081e-02,4.143282367367612018e+00,1.010331351806203815e+00,1.626933797130944770e+00
-8.777964889606317822e-01,8.794397382264778074e-01,-2.714976645487103268e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,8.823287853391671431e-01,-2.724818981975603016e-01,1.540441265347149757e+00,1.626933797130944770e+00
4.310117224212104969e-01,8.850064387606844107e-01,-2.526331862790868743e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,8.928280053340633682e-01,-3.708601718095401456e-02,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,9.461696800732335433e-01,-2.733020929049351788e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,9.505032507422678245e-01,-2.541095367523617532e-01,1.540441265347149757e+00,1.626933797130944770e+00
-2.233923832697106149e-01,9.571269197323365452e-01,-2.014530365388909061e-01,1.540441265347149757e+00,1.626933797130944770e+00
-1.139558131237000227e+00,9.768922298569563401e-01,-2.606710944113612149e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,9.821066075725423117e-01,2.822978018708455772e-01,1.540441265347149757e+00,1.626933797130944770e+00
-9.251156213152639252e-02,1.105172968116743926e+00,-2.723178592560852596e-01,1.540441265347149757e+00,1.626933797130944770e+00
2.394224039493973777e+00,1.110175952141157607e+00,-2.555858872256366321e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.116482530594467670e+00,-2.608351333528362015e-01,1.540441265347149757e+00,1.626933797130944770e+00
1.216296649250315998e+00,1.125079207368811840e+00,-2.616553280602111342e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.130082191393225521e+00,3.585759096567145421e-01,1.540441265347149757e+00,1.626933797130944770e+00
-1.008677310098816005e+00,1.269531563003288843e+00,-2.711695866657604093e-01,1.540441265347149757e+00,1.626933797130944770e+00
1.478058291526684442e+00,1.273794669108598843e+00,-2.250746441112890517e-01,1.540441265347149757e+00,1.626933797130944770e+00
1.347177470388500220e+00,1.286654451988253678e+00,-2.321283185947134731e-01,1.540441265347149757e+00,1.626933797130944770e+00
-8.777964889606317822e-01,1.298739124666942635e+00,-2.591947439380863361e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.304517218892321750e+00,-1.912826221674417404e-01,1.540441265347149757e+00,1.626933797130944770e+00
-9.251156213152639252e-02,1.325198568345355321e+00,-2.718257424316603554e-01,1.540441265347149757e+00,1.626933797130944770e+00
3.836925900665783679e-02,1.328299009149217280e+00,1.326942872456574329e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.418000398770041137e+00,-2.714976645487103268e-01,1.540441265347149757e+00,1.626933797130944770e+00
-2.233923832697106149e-01,1.420889445882730584e+00,-1.806200909715675873e-01,1.540441265347149757e+00,1.626933797130944770e+00
2.001581576079421332e+00,1.443755196811212338e+00,-2.391819930781379500e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.453831629423763649e+00,-1.522413540963948597e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.482440242295762545e+00,-2.362292921315881644e-01,1.540441265347149757e+00,1.626933797130944770e+00
-9.251156213152639252e-02,1.493045159136244582e+00,-2.729740150219852612e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,1.495898973967072276e+00,2.245560944716501472e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.498175570953283353e+00,-2.660843794800357709e-01,1.540441265347149757e+00,1.626933797130944770e+00
3.836925900665783679e-02,-1.502332980213007430e+00,-4.102295177635371937e-02,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.303622910510946697e+00,-2.591947439380863361e-01,1.540441265347149757e+00,1.626933797130944770e+00
1.870700754941237109e+00,-1.309189611045153523e+00,-2.729740150219852612e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.311761567621084312e+00,-2.055540100757655975e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.328884456606049147e+00,-2.744503654952601401e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.332795239892738737e+00,-2.711695866657604093e-01,1.540441265347149757e+00,1.626933797130944770e+00
-2.233923832697106149e-01,-1.335754751569152132e+00,5.235990847805513937e-01,1.540441265347149757e+00,1.626933797130944770e+00
2.786866502908526222e+00,-1.256059329997155638e+00,-2.742863265537851536e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-1.258349428318190188e+00,-2.736301707878852074e-01,1.540441265347149757e+00,1.626933797130944770e+00
9.545350069739474419e-01,-1.265184490999431199e+00,3.562793644760647305e-01,1.540441265347149757e+00,1.626933797130944770e+00
-1.139558131237000227e+00,-8.990858501706880945e-01,3.425000933921657498e-01,1.540441265347149757e+00,1.626933797130944770e+00
2.786866502908526222e+00,-7.803882925773828472e-01,-2.719897813731353420e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.831716428444861489e-01,-3.085253740490454671e-02,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-8.380635379855873035e-01,-2.501726021569620761e-01,1.540441265347149757e+00,1.626933797130944770e+00
-1.139558131237000227e+00,-8.471534667060006685e-01,-2.595228218210363091e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-8.526144703946211267e-01,1.633695693014799999e-01,1.540441265347149757e+00,1.626933797130944770e+00
5.618925435593947748e-01,-6.955489578535243300e-01,-2.327844743606134192e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.071051463042825613e-01,-1.555221329258945906e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-7.402587235364880280e-01,4.001228531228983448e-02,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-5.564519090620819730e-01,-2.706774698413354496e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-5.595523498659438211e-01,-1.579827170480194165e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-5.886894469658736639e-01,-2.306519681214386219e-01,1.540441265347149757e+00,1.626933797130944770e+00
3.836925900665783679e-02,-6.003513322622180404e-01,-1.430551733737955855e-01,1.540441265347149757e+00,1.626933797130944770e+00
9.545350069739474419e-01,-6.313909725826994945e-01,-2.649361068897109206e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-6.356893109698716904e-01,2.656109211134090320e-02,1.540441265347149757e+00,1.626933797130944770e+00
-9.251156213152639252e-02,-4.490286816646382739e-01,-2.701853530169104345e-01,1.540441265347149757e+00,1.626933797130944770e+00
3.836925900665783679e-02,-4.525519098508450355e-01,1.402400785535068972e-01,1.540441265347149757e+00,1.626933797130944770e+00
9.545350069739474419e-01,-2.908005038220932703e-01,1.671875562284168629e-02,1.540441265347149757e+00,1.626933797130944770e+00
-8.777964889606317822e-01,-3.558040638576077663e-01,-2.675607299533106498e-01,1.540441265347149757e+00,1.626933797130944770e+00
-1.008677310098816005e+00,-3.628152879481591486e-01,-2.628036006505360400e-01,1.540441265347149757e+00,1.626933797130944770e+00
9.545350069739474419e-01,-3.697208151931243858e-01,3.726832586235633293e-01,1.540441265347149757e+00,1.626933797130944770e+00
-7.469156678224475598e-01,-2.572946037712671163e-01,-2.683809246606855825e-01,1.540441265347149757e+00,1.626933797130944770e+00
9.545350069739474419e-01,-2.608530642393359078e-01,-5.578645650910254300e-02,1.540441265347149757e+00,1.626933797130944770e+00
-1.139558131237000227e+00,-5.650582943934461672e-02,3.977438997536401732e+00,1.540441265347149757e+00,1.626933797130944770e+00
-1.008677310098816005e+00,8.336025395239280433e-01,-2.035855427780657589e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
2.786866502908526222e+00,8.524165780382719770e-01,-2.422987329661626943e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,8.615769713224096238e-01,-2.450873949712374378e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
3.836925900665783679e-02,8.702793449423402716e-01,-1.317364864120214862e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-6.160348466842633375e-01,9.036443158657180286e-01,-2.683809246606855825e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-4.851540255460790596e-01,9.091405518362005722e-01,-1.962037904116913645e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,9.282012163235791036e-01,-2.713336256072353958e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-2.233923832697106149e-01,9.311254957181307468e-01,3.092001882727434259e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-9.251156213152639252e-02,1.059969950487711365e+00,-2.598508997039862822e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,1.065466186458193798e+00,-2.585385881721863899e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-1.008677310098816005e+00,1.071349977529159281e+00,-2.734661318464101654e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,1.074450418333021240e+00,-2.657563015970857978e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-3.542732044078948372e-01,1.080756996786331081e+00,-2.619834059431611073e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-3.542732044078948372e-01,1.087803453158744826e+00,-2.736301707878852074e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
1.085415828112131775e+00,1.090481106580261983e+00,-2.429548887320626405e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,1.099500570736951177e+00,-2.698572751339604614e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
2.786866502908526222e+00,1.102741940668261478e+00,-2.624755227675860669e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,1.110986294623985238e+00,3.379070030308661265e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-1.008677310098816005e+00,1.245397449927772460e+00,-2.365573700145381097e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-8.777964889606317822e-01,1.256566083278047863e+00,-2.537814588694117246e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-9.251156213152639252e-02,1.263788701059771702e+00,-2.631316785334860131e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,1.268615523674875067e+00,-2.749424823196850998e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
-7.469156678224475598e-01,1.271187480250805857e+00,4.212387853001595128e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
2.917747324046710666e+00,1.423390937894937425e+00,4.627406374933312194e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
3.836925900665783679e-02,-1.477529453782111757e+00,-2.191692422181895084e-01,-1.640218215898526122e+00,-6.146531602966721630e-01
